Close,Date,High,Low,Open,Polarity,Ticker,Volume
220.57110595703125,2020-12-31T00:00:00.000Z,221.14628645512505,217.85387707954303,219.85708983056645,42.344772727272726,MSFT,20942100
215.88043212890625,2021-01-04T00:00:00.000Z,221.14628979208123,213.02436757995082,220.68019550438507,6.772954545454545,MSFT,37130100
216.0886688232422,2021-01-05T00:00:00.000Z,216.70352527369727,213.90695966639527,215.4539895206695,56.72474999999999,MSFT,23823000
210.4856414794922,2021-01-06T00:00:00.000Z,214.69040131979943,210.17822081999782,210.4063046751149,12.845600000000001,MSFT,35930700
216.47543334960938,2021-01-07T00:00:00.000Z,217.51670813378945,211.93351842698166,212.2607619490295,21.519555555555556,MSFT,27694500
217.79437255859375,2021-01-08T00:00:00.000Z,218.74639907961785,215.2259059349653,216.86218402166034,62.55602941176471,MSFT,22956200
215.68209838867188,2021-01-11T00:00:00.000Z,217.09029268289575,214.92840627912327,216.65394780514632,5.303055555555556,MSFT,23031300
213.1433563232422,2021-01-12T00:00:00.000Z,215.29533120350715,211.54675420554273,214.70031273667703,5.331875,MSFT,23249300
214.54164123535156,2021-01-13T00:00:00.000Z,214.95814811344468,212.1516710504367,212.24093441370178,23.451323529411766,MSFT,20087100
211.24925231933594,2021-01-14T00:00:00.000Z,215.6523467575626,210.97158106034402,214.1152282747476,69.40320512820513,MSFT,29480800
210.88230895996094,2021-01-15T00:00:00.000Z,212.72684803654712,210.2674676450816,211.74508724432982,53.025714285714265,MSFT,31746500
214.6408233642578,2021-01-19T00:00:00.000Z,215.1763279024177,210.86249678983557,211.97318183606288,29.049545454545452,MSFT,30480900
222.47512817382812,2021-01-20T00:00:00.000Z,223.91307175133434,215.48372959056627,215.8903250205766,5.939527027027028,MSFT,37777300
223.09991455078125,2021-01-21T00:00:00.000Z,224.4188606024799,220.57110866615452,222.8321547170811,167.76395161290313,MSFT,30709400
224.07174682617188,2021-01-22T00:00:00.000Z,228.1575088724466,223.92299978101826,225.1923583394878,83.18257575757576,MSFT,30172700
227.62200927734375,2021-01-25T00:00:00.000Z,227.86993112904932,222.3561515682297,227.2154138088789,6.551742424242424,MSFT,33152100
230.3987274169922,2021-01-26T00:00:00.000Z,232.2333399637955,228.16743084486373,229.93263314470283,44.05079787234041,MSFT,49169600
230.9639892578125,2021-01-27T00:00:00.000Z,238.44132072286683,228.22693748308464,236.0216010473203,87.7499277456648,MSFT,69870600
236.94386291503906,2021-01-28T00:00:00.000Z,240.623029822382,233.13578693558654,233.65146861987142,34.65780952380952,MSFT,49111200
230.0318145751953,2021-01-29T00:00:00.000Z,236.04143776185145,229.42688465956448,234.0283135625445,48.67316326530612,MSFT,42503100
237.6578826904297,2021-02-01T00:00:00.000Z,240.484197872849,230.4978983514533,233.10604109225676,34.06636363636364,MSFT,33314200
237.51905822753906,2021-02-02T00:00:00.000Z,240.29578614345397,236.70588237850637,239.2941872558058,43.915963855421666,MSFT,25916300
240.9800262451172,2021-02-03T00:00:00.000Z,243.0526491766278,237.27111010561282,237.57854589519815,81.72195312499998,MSFT,27158100
239.99826049804688,2021-02-04T00:00:00.000Z,241.21804688626523,238.3718937790378,240.64286638257377,37.84686746987952,MSFT,25296100
240.18667602539062,2021-02-05T00:00:00.000Z,241.25770019207465,238.42147373176743,240.21642543569172,34.84041666666667,MSFT,18054800
240.45445251464844,2021-02-08T00:00:00.000Z,241.65438583181532,238.80824774814005,241.12879270413904,116.88814814814816,MSFT,22211900
241.74363708496094,2021-02-09T00:00:00.000Z,242.72539790762934,239.37350484982886,239.8594219820349,6.818947368421052,MSFT,23565000
240.80152893066406,2021-02-10T00:00:00.000Z,243.87575062807343,238.8875644817943,242.96340008440654,2.5562,MSFT,22186700
242.45765686035156,2021-02-11T00:00:00.000Z,243.11215904133547,240.13709685376728,242.74523954709235,46.93655737704917,MSFT,15751100
242.9534912109375,2021-02-12T00:00:00.000Z,243.26091187071344,240.7122680980839,241.90228990093678,86.79707792207795,MSFT,16561100
241.67420959472656,2021-02-16T00:00:00.000Z,244.08401777794504,240.9006946549153,242.99315561567357,35.78138297872341,MSFT,26728500
242.72781372070312,2021-02-17T00:00:00.000Z,242.83715118176886,239.48747240508266,239.86518639181878,1.9476595744680851,MSFT,21653500
242.32028198242188,2021-02-18T00:00:00.000Z,242.45943737235277,239.40795304786866,240.3422885946045,16.508773584905658,MSFT,16925600
239.51730346679688,2021-02-19T00:00:00.000Z,242.38988037397502,238.7320575215055,242.28054290691423,28.756964285714293,MSFT,25262600
233.09622192382812,2021-02-22T00:00:00.000Z,236.4956022097047,230.99894171381308,235.98868226799664,31.809310344827583,MSFT,36446900
231.86370849609375,2021-02-23T00:00:00.000Z,233.41430142512684,227.35106992898494,228.94143020670074,28.07297872340426,MSFT,30228700
233.135986328125,2021-02-24T00:00:00.000Z,233.782061647641,227.61944222767517,228.6233478447014,49.77198113207548,MSFT,26339700
227.60952758789062,2021-02-25T00:00:00.000Z,233.1757586027319,226.50621867272517,230.6808957255563,102.04,MSFT,39542200
230.9790802001953,2021-02-26T00:00:00.000Z,233.95104499764756,228.15618988013628,230.13419843830016,6.1146052631578955,MSFT,37819200
235.51158142089844,2021-03-01T00:00:00.000Z,236.03838503943987,231.74442139381944,234.4778426913381,11.125483870967743,MSFT,25324000
232.46009826660156,2021-03-02T00:00:00.000Z,235.86942822842886,232.0426320774228,235.58116801438598,40.45771428571428,MSFT,22812500
226.18814086914062,2021-03-03T00:00:00.000Z,232.17185324838522,225.88994640060406,230.76041560856618,28.28586666666666,MSFT,34029500
225.36312866210938,2021-03-04T00:00:00.000Z,231.0884135664741,222.90801811923347,225.37307808274596,10.233,MSFT,44727800
230.2037811279297,2021-03-05T00:00:00.000Z,231.8637115374138,225.0947687647631,228.1363188065004,32.84730769230769,MSFT,41872800
226.01914978027344,2021-03-08T00:00:00.000Z,231.96309434096628,225.76072268347795,229.97515159601755,94.38976562500001,MSFT,35267400
232.37062072753906,2021-03-09T00:00:00.000Z,233.96098095246478,230.27334057473286,231.4760525802678,50.869210526315776,MSFT,33080500
231.01882934570312,2021-03-10T00:00:00.000Z,235.57122014575094,230.64111536297958,235.57122014575094,21.5638,MSFT,29746800
235.70042419433594,2021-03-11T00:00:00.000Z,237.72811901571765,232.89741778914495,233.54350824785288,67.80758620689654,MSFT,29907600
234.32876586914062,2021-03-12T00:00:00.000Z,234.39835114967502,231.8239536055108,232.5992501116914,18.917596153846155,MSFT,22653700
233.39442443847656,2021-03-15T00:00:00.000Z,233.772138427787,230.41251020741532,233.54352925010969,21.670833333333334,MSFT,26034900
236.27694702148438,2021-03-16T00:00:00.000Z,238.612770700076,234.5176134053129,234.85556003964192,21.005172413793094,MSFT,28092200
235.61097717285156,2021-03-17T00:00:00.000Z,237.11188371392626,231.82394851426207,234.72634322154536,52.95605633802816,MSFT,29562100
229.32908630371094,2021-03-18T00:00:00.000Z,232.77816833043727,228.9414380581584,231.1579900690459,46.660540540540545,MSFT,34833000
228.96131896972656,2021-03-19T00:00:00.000Z,231.06853349275332,227.967347565763,229.62727799036614,26.56018518518518,MSFT,46430700
234.56732177734375,2021-03-22T00:00:00.000Z,235.47182424629034,228.75258288102842,228.8818040195066,43.8653125,MSFT,30127000
236.14772033691406,2021-03-23T00:00:00.000Z,239.59680221047202,235.64080039733392,236.0582665534822,46.5664973262032,MSFT,31638400
234.04051208496094,2021-03-24T00:00:00.000Z,236.5651927629042,233.90135669589006,236.41610311989962,11.987413793103451,MSFT,25620100
230.93931579589844,2021-03-25T00:00:00.000Z,235.5115903889389,230.1739687235453,233.88147786883584,53.270181818181825,MSFT,34061900
235.05435180664062,2021-03-26T00:00:00.000Z,235.28297614813482,230.15408009760193,230.15408009760193,175.52176470588233,MSFT,25479900
233.82183837890625,2021-03-29T00:00:00.000Z,235.37243134140982,230.4820938570525,235.16369067331897,26.55733333333333,MSFT,25227500
230.4522705078125,2021-03-30T00:00:00.000Z,232.44021326770977,229.706791972851,232.1221351460624,49.61285714285714,MSFT,24792000
234.3486328125,2021-03-31T00:00:00.000Z,237.65855927570252,230.9890047477216,231.50587410387197,22.85353658536585,MSFT,43623500
240.88897705078125,2021-04-01T00:00:00.000Z,241.37601333446534,236.61489695849218,237.03236313027853,105.74940104166672,MSFT,30338000
247.56845092773438,2021-04-05T00:00:00.000Z,248.45308482078707,241.23684312751743,241.29647898170987,53.690365853658534,MSFT,36910600
246.36573791503906,2021-04-06T00:00:00.000Z,247.89644711131135,245.391650244684,246.1172450790547,79.87989583333332,MSFT,22931900
248.39344787597656,2021-04-07T00:00:00.000Z,249.41723720909505,245.69979386364344,246.3160512809536,23.936666666666657,MSFT,22719800
251.72325134277344,2021-04-08T00:00:00.000Z,252.60788526204448,250.48078712094338,251.24614932829456,20.445,MSFT,23625200
254.30758666992188,2021-04-09T00:00:00.000Z,254.446742058108,250.918140583703,251.34554100213188,34.81652173913044,MSFT,24326800
254.36721801757812,2021-04-12T00:00:00.000Z,256.11661734296325,253.084986451422,253.17445540186978,72.85874509803924,MSFT,27148700
256.931640625,2021-04-13T00:00:00.000Z,257.62743269279724,255.28164456920473,255.70907529670194,56.772548387096755,MSFT,23837500
254.04913330078125,2021-04-14T00:00:00.000Z,257.2695907628871,253.62173290102737,255.92775370940853,13.978350515463916,MSFT,23070900
257.9355773925781,2021-04-15T00:00:00.000Z,258.36297781301056,256.1762589408634,256.3750350200042,19.82113636363636,MSFT,25627500
259.1680908203125,2021-04-16T00:00:00.000Z,259.42653308876197,256.04703642558997,257.90575807365457,70.51277777777779,MSFT,24878600
257.1801452636719,2021-04-19T00:00:00.000Z,259.903647472876,256.2657085804991,258.6214158987237,25.600125000000002,MSFT,23209300
256.70306396484375,2021-04-20T00:00:00.000Z,258.63137091124327,255.29161122734314,256.265714121314,11.892307692307693,MSFT,19722900
259.0090637207031,2021-04-21T00:00:00.000Z,259.1084669311287,255.6991521820983,257.37896633740735,38.8210775862069,MSFT,24030400
255.61964416503906,2021-04-22T00:00:00.000Z,260.20183786431954,254.098853934599,258.641295450357,139.10663265306124,MSFT,25606200
259.5756530761719,2021-04-23T00:00:00.000Z,259.93349859228937,255.71903877430054,256.32537716725403,18.951346153846153,MSFT,21462600
259.9732360839844,2021-04-26T00:00:00.000Z,260.8578852872548,258.601580881588,260.0825887234642,9.758333333333335,MSFT,19763300
260.39068603515625,2021-04-27T00:00:00.000Z,261.6033323432921,258.5518328984652,260.0030226332508,16.368468468468468,MSFT,31014200
253.02536010742188,2021-04-28T00:00:00.000Z,254.99343442246428,251.4250655280915,254.53618573294116,65.24626153846157,MSFT,46903100
250.9877166748047,2021-04-29T00:00:00.000Z,254.55608558331656,247.49888246635115,253.91994448405097,49.55734375000002,MSFT,40589000
250.65969848632812,2021-04-30T00:00:00.000Z,251.5542818396785,248.09526564040323,248.23442102868444,113.50245283018872,MSFT,30945100
250.34164428710938,2021-05-03T00:00:00.000Z,252.81663860114102,249.60609997085731,251.87235361176326,75.00945945945946,MSFT,19626600
246.29617309570312,2021-05-04T00:00:00.000Z,249.69556872107134,244.27841231327952,249.45701011866646,29.994516129032252,MSFT,32756100
244.98414611816406,2021-05-05T00:00:00.000Z,247.99587841827642,244.33807073810328,247.5585285506903,24.361754385964918,MSFT,21901300
248.22447204589844,2021-05-06T00:00:00.000Z,248.35369318053029,243.21486289213817,244.96424708601637,13.592435897435898,MSFT,26491100
250.9380340576172,2021-05-07T00:00:00.000Z,252.76693784999802,249.65580241865857,250.62989017400048,30.37118421052631,MSFT,27032900
245.68984985351562,2021-05-10T00:00:00.000Z,250.21242287618625,245.63021399463034,249.35760684296324,2.1364285714285716,MSFT,29299900
244.74557495117188,2021-05-11T00:00:00.000Z,245.11335468466336,241.10765113348867,243.07571026984846,45.75765625000001,MSFT,33641600
237.55917358398438,2021-05-12T00:00:00.000Z,242.9067447715942,236.63478742709003,240.7100612211283,19.37745454545455,MSFT,36684400
241.5648651123047,2021-05-13T00:00:00.000Z,244.11937885847115,239.9645705716151,240.34228455227466,40.06336363636364,MSFT,29624300
246.65399169921875,2021-05-14T00:00:00.000Z,247.67778100652325,244.0100393571273,244.09949314122974,18.74738095238095,MSFT,23901100
243.701904296875,2021-05-17T00:00:00.000Z,245.1034076323287,242.05192327442327,245.06365544911304,5.827456140350877,MSFT,24970200
241.61456298828125,2021-05-18T00:00:00.000Z,244.92448947791348,241.43564025453924,244.78533409246947,27.56882352941177,MSFT,20168000
242.21231079101562,2021-05-19T00:00:00.000Z,242.3219007159777,237.70919707869524,238.41653779286997,26.60704081632653,MSFT,25739800
245.5597686767578,2021-05-20T00:00:00.000Z,247.02428168376642,242.94955524742142,243.04918798058935,47.1321052631579,MSFT,21800700
244.25466918945312,2021-05-21T00:00:00.000Z,247.402875148137,243.82628186816083,246.64571803984722,18.192100000000003,MSFT,21863100
249.84373474121094,2021-05-24T00:00:00.000Z,250.2223209107775,246.58593872865745,246.8648921582891,16.480925925925927,MSFT,21411500
250.7802276611328,2021-05-25T00:00:00.000Z,251.8063810343655,249.88359380939494,250.83004403107864,41.035444444444444,MSFT,17704300
250.55108642578125,2021-05-26T00:00:00.000Z,251.9956699192037,249.81384368760672,250.49129766174963,21.145855263157895,MSFT,17771600
248.3792266845703,2021-05-27T00:00:00.000Z,250.54112340908054,248.3194531201228,250.23228319155365,10.47240740740741,MSFT,24426200
248.74783325195312,2021-05-28T00:00:00.000Z,251.13888217325913,248.6282861265254,250.0629124389447,38.41301886792453,MSFT,18270200
246.47633361816406,2021-06-01T00:00:00.000Z,250.35180981457262,246.037989114179,250.29203625502106,4.86,MSFT,23213300
246.37672424316406,2021-06-02T00:00:00.000Z,248.3393705897971,244.92216837136192,247.20362731525293,20.376875000000002,MSFT,19406700
244.7926788330078,2021-06-03T00:00:00.000Z,245.4203164687891,242.09278959359432,244.30450271466924,21.508455882352933,MSFT,25307700
249.85369873046875,2021-06-04T00:00:00.000Z,250.7104886310197,246.58594543576797,246.8350120905581,30.716250000000002,MSFT,25281100
252.86241149902344,2021-06-07T00:00:00.000Z,253.14136491784393,248.87734528522074,249.04670877508883,32.94125,MSFT,23079200
251.62705993652344,2021-06-08T00:00:00.000Z,255.0542194384605,251.56727117159235,254.20738675622056,12.291875000000001,MSFT,22455000
252.6432342529297,2021-06-09T00:00:00.000Z,254.57599381889617,252.26466329594322,252.8624141131004,6.2441666666666675,MSFT,17937600
256.27960205078125,2021-06-10T00:00:00.000Z,256.49878191173957,252.7229383103606,253.34061871752232,22.61775510204081,MSFT,24563600
256.9272155761719,2021-06-11T00:00:00.000Z,257.52495123072504,255.651965103406,257.0268179161676,113.53971698113207,MSFT,18999700
258.91973876953125,2021-06-14T00:00:00.000Z,258.97951233266303,255.8412482500279,256.93714758018274,4.033928571428571,MSFT,19150500
257.3954162597656,2021-06-15T00:00:00.000Z,259.0193356323653,256.71796228949177,258.8001557709658,36.93593750000001,MSFT,18038900
256.4190979003906,2021-06-16T00:00:00.000Z,259.607132722602,253.47014212702157,258.43154545197984,3.5189285714285714,MSFT,27220000
259.92596435546875,2021-06-17T00:00:00.000Z,260.7727970934258,255.0542362196649,255.114009786707,27.41375,MSFT,27565500
258.46142578125,2021-06-18T00:00:00.000Z,261.3207059374212,257.78397181885146,258.66069125425776,57.05805084745762,MSFT,37202200
261.64947509765625,2021-06-21T00:00:00.000Z,262.53613647052,256.9570684075466,258.8499686720298,15.347999999999999,MSFT,26696100
264.51873779296875,2021-06-22T00:00:00.000Z,264.7976912069985,261.4203330550556,261.73914564355863,5.195294117647059,MSFT,24694100
264.27960205078125,2021-06-23T00:00:00.000Z,265.83377534991047,263.4427418438379,264.99691514296705,21.837406015037587,MSFT,19518700
265.6943359375,2021-06-24T00:00:00.000Z,266.85000881562723,264.4788894970251,265.16631586766664,43.919212598425204,MSFT,21446900
264.0305480957031,2021-06-25T00:00:00.000Z,266.2522334303489,263.7715394691811,265.2360525025115,25.459117647058825,MSFT,25611100
267.7167663574219,2021-06-28T00:00:00.000Z,267.8960870514873,264.9172595978148,265.1962130342426,8.036181818181817,MSFT,19590000
270.38671875,2021-06-29T00:00:00.000Z,270.6357853719885,266.97950438723575,267.86616575162185,17.410949367088605,MSFT,19937800
269.88861083984375,2021-06-30T00:00:00.000Z,270.34688495430044,268.5934764453884,269.67940337075487,30.92592592592592,MSFT,21656500
270.58599853515625,2021-07-01T00:00:00.000Z,270.82509277575906,268.593465453754,268.6034074446844,106.65322033898305,MSFT,16725300
276.6134033203125,2021-07-02T00:00:00.000Z,276.9621026958019,271.4826366352735,271.80144923021476,7.893703703703704,MSFT,26458000
276.6233825683594,2021-07-06T00:00:00.000Z,278.3269899090923,273.27591104582734,276.991996338799,36.31722222222222,MSFT,31565600
